RowNum,Company,Name,Ref,Review.Date,Cocoa.Percent,Company.Location,Rating,Broad.Bean.Origin,Bean.Type
1241,Middlebury,Oko Caribe,1490,2015,75,U.S.A.,3.75,Dominican Republic,
1242,Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70,U.S.A.,3.5,Nicaragua,
1243,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60,U.S.A.,3,Hawaii,
1244,Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70,Canada,3.25,Bolivia,
1245,Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85,Belgium,3,Peru,Criollo
1246,Pierre Marcolini,Fleur de Cacao,166,2007,85,Belgium,3.5,Venezuela/ Ghana,Blend
1247,Pitch Dark,Nicalizo,1510,2015,80,U.S.A.,2.75,Nicaragua,Trinitario
1248,Q Chocolate,Brazil,1057,2013,75,Brazil,3.25,Brazil,
1249,Q Chocolate,Brazil,1069,2013,80,Brazil,3.25,Brazil,
1250,Ritual,Gran Couva,979,2012,75,U.S.A.,3.5,Trinidad,Trinitario
1251,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76,Hungary,2.25,Venezuela,Trinitario
1252,Rozsavolgyi,"Aragua, Trincheras",717,2011,70,Hungary,3.5,Venezuela,
1253,Salgado,Esmeraldas,288,2008,70,Argentina,3.5,Ecuador,Forastero (Nacional)
1254,Santander,Colombian Dark,32,2006,70,Colombia,4,Colombia,Forastero (Nacional)
1255,Soma,Equator,1081,2013,67,Canada,4,"Peru, Dom. Rep",
1256,Spencer,"Ecuador, lot E432314L",1792,2016,70,Australia,3.75,Ecuador,
1257,Summerbird,Peru,1800,2016,61,Denmark,2.5,Peru,"Criollo, Trinitario"
1258,TCHO,Citrus-beta,280,2008,70,U.S.A.,2.75,Madagascar,
1259,TCHO,Fruity-beta,280,2008,70,U.S.A.,2.5,Peru,
1260,Terroir,Madagascar,1478,2015,70,U.S.A.,3.75,Madagascar,Trinitario
1261,Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,91,U.S.A.,2,Venezuela,Blend
1262,Valrhona,Araguani,117,2007,72,France,3,"Venezuela, Carribean",Blend
1263,Willie's Cacao,San Martin,457,2009,70,U.K.,3,Peru,
1264,Zotter,"Indianer, Raw",883,2012,58,Austria,3.5,,
1265,A. Morin,Peru,797,2012,63,France,3.75,Peru,
1266,Alain Ducasse,Trinite,1215,2014,65,France,2.75,Trinidad,Trinitario
1267,Arete,Maya Mountain,1598,2015,70,U.S.A.,3.75,Belize,Trinitario
1268,Bahen & Co.,Houseblend,1474,2015,80,Australia,3.25,,
1269,Bahen & Co.,Bahia,999,2012,70,Australia,2.5,Brazil,
1270,Belcolade,Ecuador,586,2010,71,Belgium,3.5,Ecuador,
1271,Belcolade,Papua New Guinea,586,2010,64,Belgium,2.75,Papua New Guinea,
1272,Belyzium,"Belize south, low fermentation",1768,2016,83,Germany,2.75,Belize,Trinitario
1273,Bittersweet Origins,Ankasa,256,2008,70,U.S.A.,3,Ghana,Forastero
1274,Bonnat,"Cusco, Cacao Cusco",629,2011,75,France,3.5,Peru,
1275,Brazen,"Alta Verapaz, 2014",1514,2015,70,U.S.A.,3.5,Guatemala,
1276,Cacao Barry,Mexico,147,2007,66,France,3,Mexico,
1277,Caoni (Tulicorp),Los Rios,245,2008,77,Ecuador,2.75,Ecuador,Forastero (Arriba)
1278,Castronovo,Elvesia P.,1407,2014,70,U.S.A.,2.75,Dominican Republic,Trinitario
1279,Chchukululu (Tulicorp),Arriba,486,2010,55,Ecuador,2.75,Ecuador,Forastero (Arriba)
1280,Chocolate Con Amor,Nicaragua,1768,2016,80,U.S.A.,2.75,Nicaragua,
1281,Chokolat Elot (Girard),Guadeloupe,1149,2013,42,Martinique,2.75,Martinique,
1282,Claudio Corallo,Terreiro Velho P.,470,2010,73,Sao Tome,3.75,Sao Tome & Principe,Forastero
1283,Coppeneur,"Porcelana, Apotequil",341,2009,72,Germany,3,Peru,Criollo
1284,Dark Forest,Tanzania,1554,2015,70,U.S.A.,3,Tanzania,
1285,Domori,Teyuna,272,2008,70,Italy,3,Colombia,
1286,Duffy's,"Rio Dulce, Xoco",1662,2015,70,U.K.,4,Guatemala,Criollo
1287,Duffy's,"Corazon del Ecuador, Calceta beans",516,2010,72,U.K.,3.75,Ecuador,
1288,Durci,"Carenero, Empyrean Sabor",1630,2015,70,U.S.A.,3.25,Venezuela,Trinitario
1289,Ethel's Artisan (Mars),Trinidad,666,2011,55,U.S.A.,2.5,Trinidad,Trinitario
1290,Guittard,"Epique, Blend No. 49",1602,2015,70,U.S.A.,3.75,,
1291,Guittard,"Sambirano, Ambanja",87,2006,65,U.S.A.,3.5,Madagascar,"Criollo, +"
1292,Habitual,Trinitario,1197,2014,70,Canada,3.5,,Trinitario
1293,Heirloom Cacao Preservation (Guittard),"Alto Beni, Upper Rio Beni, 2014",1239,2014,67,U.S.A.,3.5,Bolivia,"Amazon, ICS"
1294,Heirloom Cacao Preservation (Manoa),"Maunawili, O'ahu, Agri Research C., 2015",1744,2016,72,U.S.A.,3.5,Hawaii,
1295,Heirloom Cacao Preservation (Zokoko),"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",1744,2016,72,U.S.A.,4,Bolivia,Beniano
1296,Holy Cacao,"Camino Verde P., Balao, Guayas",1466,2015,70,Israel,3.5,Ecuador,
1297,Holy Cacao,Hispaniola w/ nibs,431,2009,75,Israel,3.75,Dominican Republic,
1298,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",1065,2013,82,U.K.,3.5,Ecuador,Forastero (Nacional)
1299,Hotel Chocolat (Coppeneur),Chuao,600,2010,70,U.K.,2.75,Venezuela,Trinitario
1300,Hummingbird,Momotombo,1311,2014,70,Canada,3,Nicaragua,Trinitario
1301,Idilio (Felchlin),Coopertiva Amazona w/ nibs,737,2011,72,Switzerland,4,Venezuela,Criollo
1302,Isidro,Madagascar,1275,2014,72,U.S.A.,3.5,Madagascar,Trinitario
1303,Isidro,Peru,1279,2014,72,U.S.A.,2.25,Peru,
1304,Kto,Ocumare,1422,2014,72,U.S.A.,2.75,Venezuela,
1305,L.A. Burdick (Felchlin),Grenada,576,2010,75,U.S.A.,3.25,Grenada,Trinitario
1306,Laia aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,75,France,3,Cuba,
1307,Luker,Selva,552,2010,46,Colombia,2.75,"Colombia, Ecuador",
1308,Machu Picchu Trading Co.,Peru,721,2011,70,Peru,1.5,Peru,
1310,Map Chocolate,Colombia,1610,2015,75,U.S.A.,2.75,Colombia,
1311,Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72,U.S.A.,3,Tanzania,
1312,Maverick,Maya Mountain,1367,2014,70,U.S.A.,3.25,Belize,Trinitario
1313,Michel Cluizel,Maralumi P.,24,2006,64,France,4,Papua New Guinea,
1314,Moho,"Toledo District, w/ nibs",1026,2013,73,U.S.A.,3.25,Belize,Trinitario
1315,Momotombo,Mombacho,661,2011,70,Nicaragua,2.75,Nicaragua,
1316,Monsieur Truffe,Papaua New Guinea,1391,2014,70,Australia,3.25,Papua New Guinea,
1317,Neuhaus (Callebaut),Dark,135,2007,73,Belgium,1,,
1318,Nuance,"Ecuador, 2013",1458,2015,70,U.S.A.,2.75,Ecuador,Trinitario
1319,Nuance,"Ghana, 2013",1454,2015,70,U.S.A.,3.75,Ghana,Forastero
1320,Paul Young,"Madagascar, w/ shell",1271,2014,64,U.K.,2.75,Madagascar,Trinitario
1321,Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75,France,3.25,Venezuela,Criollo (Porcelana)
1322,Pralus,"Sambirano Valley, Le 100%",202,2008,100,France,3,Madagascar,Criollo
1323,Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74,Mexico,3,Mexico,Trinitario
1324,Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70,Canada,4,Jamaica,Trinitario
1325,Soma,"Apurimac, El Quinacho Co-op",1073,2013,70,Canada,2.75,Peru,Criollo
1326,Soma,Cahabon Region,951,2012,70,Canada,3.5,Guatemala,Trinitario
1327,Soma,"Elvesia P., Black Science",682,2011,70,Canada,3.75,Dominican Republic,Forastero
1328,Svenska Kakaobolaget,Sri Lanka,1618,2015,70,Sweden,2.75,Sri Lanka,"Criollo, Trinitario"
1329,TCHO,Chocolatey-beta,199,2008,70,U.S.A.,2.5,Ghana,Forastero
1330,Valrhona,Le Noir Amer,157,2007,71,France,2.75,West Africa,Forastero
1331,Violet Sky,Cahabon,1502,2015,77,U.S.A.,2.75,Guatemala,Trinitario
1332,Woodblock,La Red,769,2011,70,U.S.A.,3.5,Dominican Republic,
1333,A. Morin,Quilla,1704,2015,70,France,3.5,Peru,
1334,Altus aka Cao Artisan,Bolivia,1129,2013,80,U.S.A.,3.25,Bolivia,
1335,Altus aka Cao Artisan,Conacado,1125,2013,60,U.S.A.,3,Dominican Republic,Trinitario
1336,Ara,Madagascar,1375,2014,75,France,3,Madagascar,Trinitario
1337,Arete,Fazenda Camboa,1602,2015,75,U.S.A.,2.75,Brazil,
1338,Artisan du Chocolat,"Trinidad, Heritage, Limited ed.",1193,2013,72,U.K.,3.25,Trinidad,Trinitario
1339,Bittersweet Origins,"Bali, Singaraja",478,2010,75,U.S.A.,3.25,Indonesia,
1340,Bonnat,Kaori,1339,2014,75,France,4,Brazil,
1341,Bonnat,Trinite,24,2006,75,France,3.75,Carribean,Trinitario
1342,Burnt Fork Bend,Trinidad,1299,2014,72,U.S.A.,3.25,Trinidad,Trinitario
1343,Cacao Atlanta,Patanemo,600,2010,75,U.S.A.,2.25,Venezuela,
1344,Cacao Barry,Santo Domingo,586,2010,70,France,3,Dominican Republic,
1345,Cao,Brazil,1808,2016,70,U.S.A.,3.25,Brazil,Trinitario
1346,Captain Pembleton,"Saidor Estate, Madang P.",1263,2014,70,New Zealand,3.5,Papua New Guinea,Trinitario
1347,Cello,Ecuador,1247,2014,70,U.S.A.,2.5,Ecuador,
1348,Chocolate Con Amor,Dominican Republic,1764,2016,60,U.S.A.,3,Dominican Republic,
1349,Chocolate Con Amor,Ocumare,1764,2016,80,U.S.A.,3,Venezuela,Criollo (Ocumare)
1350,Coleman & Davis,Sambirano,1646,2015,75,U.S.A.,3,Madagascar,Trinitario
1351,Creo,"""heirloom"", Arriba Nacional",1736,2016,73,U.S.A.,3.75,Ecuador,Forastero (Nacional)
1352,Dean and Deluca (Belcolade),Ecuador,175,2007,71,U.S.A.,3,Ecuador,
1353,Domori,"IL100, H. San Jose",1109,2013,100,Italy,3,Venezuela,Criollo
1354,Domori,Porcelana,111,2007,70,Italy,4,Venezuela,Criollo (Porcelana)
1355,Domori,Apurimac,87,2006,70,Italy,3.25,Peru,Trinitario
1356,El Rey,San Joaquin,1662,2015,70,Venezuela,3.75,Venezuela,
1357,Frederic Blondeel,Vietnam,1542,2015,80,Belgium,3,Vietnam,Trinitario
1358,French Broad,"Maranon Canyon, Fortunato No. 4",781,2011,70,U.S.A.,3.5,Peru,Forastero (Nacional)
1360,Grand Place,"Ben Tre, Dong Nai",741,2011,72,Vietnam,3,Vietnam,Trinitario
1361,Guittard,Ecuador,1053,2013,65,U.S.A.,3.5,Ecuador,
1362,Heirloom Cacao Preservation (Guittard),"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",1243,2014,67,U.S.A.,3,Bolivia,Beniano
1363,Idilio (Felchlin),"Porcelana, Zulia",733,2011,74,Switzerland,4,Venezuela,Criollo
1364,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75,U.S.A.,3.75,Hawaii,
1365,Manufaktura Czekolady,Peru,1848,2016,70,Poland,3.5,Peru,
1366,Mita,Tumaco,955,2012,65,Colombia,2.5,Colombia,
1367,Montecristi,Manabi,1654,2015,63,Ecuador,3.5,Ecuador,
1368,Nathan Miller,Hispaniola,1403,2014,70,U.S.A.,2.5,Dominican Republic,
1369,Nibble,Elvesia P.,1526,2015,72,U.S.A.,2.75,Dominican Republic,Trinitario
1370,Noir d' Ebine,Venezuela,837,2012,70,U.S.A.,3,Venezuela,
1371,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70,Germany,3.5,Bolivia,Criollo
1372,Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70,Ecuador,4,Colombia,
1373,Palette de Bine,Sambirano,1239,2014,78,Canada,3.75,Madagascar,Trinitario
1374,Pralus,Tanzania,105,2006,75,France,3.5,Tanzania,Criollo
1375,Pump Street Bakery,Guantupi River,1227,2014,85,U.K.,2.75,Ecuador,Forastero (Nacional)
1376,Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75,Madagascar,3.25,Madagascar,Trinitario
1377,S.A.I.D.,Malgascio,607,2010,64,Italy,3.5,Madagascar,Trinitario
1378,S.A.I.D.,Latino,615,2010,72,Italy,3.5,,
1379,Scharffen Berger,Bittersweet,15,2006,70,U.S.A.,3.5,,Blend
1380,"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67,Australia,3,Peru,Forastero (Nacional)
1381,Soma,Eastern Promises,967,2012,70,Canada,3.5,"Mad., Java, PNG",Blend
1382,Soma,Conacado,387,2009,70,Canada,3,Dominican Republic,Trinitario
1383,Tejas,Presidio,805,2012,70,U.S.A.,3.5,Dominican Republic,
1384,Terroir,Guatemala,1558,2015,70,U.S.A.,3.75,Guatemala,Trinitario
1385,Timo A. Meyer,"Belize, med roast",1836,2016,72,Germany,3.75,Belize,"Trinitario, TCGA"
1386,Urzi,"Sur del Lago, Merida",1327,2014,65,Italy,3.25,Venezuela,Trinitario
1387,Vicuna,Palos Blancos + nibs,1470,2015,70,U.S.A.,3.25,Bolivia,
1388,Willie's Cacao,Los Llanos,1227,2014,88,U.K.,3,Colombia,Trinitario
1389,A. Morin,Birmanie,1015,2013,70,France,3,Burma,
1390,Amano,Montanya,363,2009,70,U.S.A.,3,Venezuela,
1391,Amedei,Venezuela,123,2007,70,Italy,3.75,Venezuela,Trinitario (85% Criollo)
1392,Amedei,Toscano Black,170,2007,63,Italy,3.5,,Blend
1393,Amedei,Toscano Black,75,2006,66,Italy,4,,Blend
1394,Arete,Chuno,1598,2015,70,U.S.A.,4,Nicaragua,"Criollo, Trinitario"
1395,Artisan du Chocolat,Peru,363,2009,75,U.K.,3,Peru,Criollo
1396,Beehive,"Ecuador, Batch 31516",1784,2016,70,U.S.A.,2.75,Ecuador,
1397,Benoit Nihant,Chuao,1141,2013,74,Belgium,3.5,Venezuela,Criollo
1398,Bisou,Belize,1486,2015,86,U.S.A.,3.25,Belize,Trinitario
1399,Bittersweet Origins,Puerto Plata,414,2009,75,U.S.A.,3,Dominican Republic,
1400,Cacao Hunters,Perla Negra,1816,2016,74,Colombia,3.75,Colombia,
1401,Caribeans,"Antigua, Special Reserve",1582,2015,72,Costa Rica,3.5,Guatemala,
1402,Castronovo,"the lost city, gracias a dias, batch 362",1570,2015,72,U.S.A.,3.5,Honduras,Trinitario
1403,Coppeneur,"Los Rios, H. Iara",558,2010,72,Germany,2.5,Ecuador,Nacional
1404,Dark Forest,Madagascar,1550,2015,70,U.S.A.,3,Madagascar,Trinitario
1405,Dormouse,"Colombia, Batch 9",1676,2015,80,U.K.,2.75,Colombia,"Criollo, Trinitario"
1406,Fearless (AMMA),"Monte Alegre, D. Badaro, Raw, Organic",565,2010,75,U.S.A.,2.75,Brazil,
1407,Georgia Ramon,Conacado Coop,1646,2015,70,Germany,3.5,Domincan Republic,Trinitario
1408,Guido Castagna,Arriba,355,2009,64,Italy,3,Ecuador,Forastero (Arriba) ASS
1409,Guittard,Nocturne,387,2009,91,U.S.A.,3,,
1410,hexx,Madagascar,1546,2015,74,U.S.A.,3,Madagascar,Trinitario
1411,K'ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,70,U.S.A.,3.25,Haiti,
1412,La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,66,France,3.5,Dominican Republic,
1413,Lajedo do Ouro,Catongo,927,2012,70,Brazil,3.5,Brazil,Forastero (Catongo)
1414,Letterpress,"San Juan Estate, Gran Couva",1562,2015,70,U.S.A.,3.5,Trinidad,Trinitario
1415,Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70,U.S.A.,3.5,Hawaii,
1416,Manoa,Coto Brus,1522,2015,72,U.S.A.,3.75,Costa Rica,
1417,Martin Mayer,Tumaco,1836,2016,74,Austria,3.25,Colombia,
1418,Meadowlands,Bolivia,1287,2014,70,U.S.A.,2.5,Bolivia,
1419,Middlebury,Belize,1117,2013,80,U.S.A.,3.25,Belize,Trinitario
1420,Moho,Toledo District,1030,2013,72,U.S.A.,3,Belize,Trinitario
1421,Olive and Sinclair,Dominican Republic prototype,486,2010,72,U.S.A.,3,Dominican Republic,
1422,Omanhene,Ghana,693,2011,80,Ghana,2.75,Ghana,Forastero
1423,Pacari,Piura,863,2012,70,Ecuador,4,Peru,
1424,Palette de Bine,Kokoa Kamili,1574,2015,72,Canada,3.5,Tanzania,
1425,Patric,Madagascar,331,2009,75,U.S.A.,4,Madagascar,Trinitario
1426,Pierre Marcolini,Trinite,478,2010,75,Belgium,3.25,Trinidad,Trinitario
1427,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72,Belgium,3.75,Ecuador,Forastero (Nacional)
1428,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,72,Belgium,4,Venezuela,Criollo
1429,Pitch Dark,Johe,1506,2015,80,U.S.A.,2.75,Nicaragua,
1430,Raaka,Virunga,1708,2015,75,U.S.A.,2.75,Congo,Forastero
1431,Ritual,Sambirano,891,2012,75,U.S.A.,4,Madagascar,Trinitario
1432,Santander,Colombian w/ nibs,414,2009,70,Colombia,3,Colombia,Forastero (Nacional)
1433,Scharffen Berger,Kumasi Sambirano,40,2006,68,U.S.A.,2,Ghana & Madagascar,Blend
1434,Sibu,Oro,1586,2015,82,Costa Rica,3.25,Costa Rica,
1435,Soma,"Bahia Black, batch bra50722.1",1828,2016,70,Canada,3.5,Brazil,Forastero (Parazinho)
1436,Soma,Little Big Man,1339,2014,70,Canada,3.25,Madagascar & Ecuador,Blend
1437,Stone Grindz,"Ecuador, Twilght Dark",1291,2014,70,U.S.A.,3.5,Ecuador,
1438,Suruca Chocolate,Venezuela,1796,2016,60,Venezuela,3,Venezuela,
1439,twenty-four blackbirds,Dominican Republic,753,2011,73,U.S.A.,2.75,Dominican Republic,
1440,Undone,Matagalpa,1438,2014,74,U.S.A.,2.75,Nicaragua,
1441,Valrhona,Tainori,327,2009,64,France,3.75,Dominican Republic,
1442,Vanleer (Barry Callebaut),Napa,963,2012,65,U.S.A.,2.75,Ghana,Forastero
1443,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153,2007,65,U.S.A.,3,Ecuador,Forastero (Arriba)
1444,Adi,"Vanua Levu, Toto-A",705,2011,80,Fiji,3.25,Fiji,Trinitario
1445,Altus aka Cao Artisan,Villa Andina,1732,2016,60,U.S.A.,2.5,Peru,
1446,Amazona,"LamasdelChanka, San Martin, Oro Verde coop",1145,2013,72,Peru,3.25,Peru,
1447,Ambrosia,Venezuela,1498,2015,70,Canada,3.25,Venezuela,
1448,Arete,"Puerto Quito, heirloom",1534,2015,70,U.S.A.,3.75,Ecuador,Forastero (Nacional)
1449,Beehive,"Brazil, Batch 20316",1784,2016,80,U.S.A.,2.75,Brazil,
1450,Belcolade,Peru,586,2010,64,Belgium,2.75,Peru,
1451,Bernachon,Nature,797,2012,55,France,2.75,,
1452,Beschle (Felchlin),Ecuador,636,2011,72,Switzerland,4,Ecuador,
1453,Bonnat,"Xoconusco, cacao Real",395,2009,75,France,3,Mexico,Criollo
1454,Cacao de Origen,Macuare; Miranda; Chloe formula,1391,2014,74,Venezuela,3.25,Venezuela,
1455,Cacao Hunters,Arauca,1434,2014,70,Colombia,3.25,Colombia,
1456,Cacao Store,Vietnam,1684,2015,70,Japan,3.5,Vietnam,Trinitario
1457,Chocolate Alchemist-Philly,"Philly Blend, 5 plantations",1772,2016,80,U.S.A.,2.5,,
1458,Chocolate Con Amor,Dominican Republic,1764,2016,75,U.S.A.,3,Dominican Republic,
1459,Chocovic,Guyave,117,2007,71,Spain,2.5,Grenada,Trinitario
1460,Choocsol,"Chiapas, Lacandon Jungle, Oaxacom Mtn",1832,2016,75,Canada,3.25,Mexico,
1461,Coppeneur,"Sambirano, Menava P.",196,2007,72,Germany,3,Madagascar,Trinitario
1462,Cravve,Djual Island,975,2012,75,Australia,3.5,Papua New Guinea,Forastero
1463,Dark Forest,Ocumare,1550,2015,70,U.S.A.,3.25,Venezuela,
1464,Dick Taylor,"Ecuador, Choc. Garage Exclusive",1034,2013,70,U.S.A.,3.25,Ecuador,
1465,Dick Taylor,Mantuano,682,2011,75,U.S.A.,2.75,Venezuela,Criollo
1466,Domori,Blend No. 1,272,2008,78,Italy,3.5,,Blend
1467,East Van Roasters,Dominican Republic,1343,2014,70,Canada,3.75,Dominican Republic,
1468,Escazu,Rio Caribe,903,2012,70,U.S.A.,2.75,Venezuela,Trinitario
1469,Ethel's Artisan (Mars),"Venezuela, Trinidad",672,2011,62,U.S.A.,2.5,"Venezuela, Trinidad",
1470,Ethereal,Belize,1275,2014,80,U.S.A.,3,Belize,Trinitario
1471,Felchlin,Supremo- SF,105,2006,62,Switzerland,2,,
1473,Friis Holm (Bonnat),"Medagla, Xoco",1034,2013,70,Denmark,3.5,Nicaragua,
1474,Guido Castagna,Trinidad & Tobago,355,2009,64,Italy,3,"Trinidad, Tobago",
1475,Guittard,Complexite,387,2009,70,U.S.A.,3.5,,Blend
1476,Guittard,Chucuri,15,2006,65,U.S.A.,3,Colombia,Trinitario
1477,Kallari (Ecuatoriana),Diego/ original micro,248,2008,85,Ecuador,2.5,Ecuador,
1478,Kto,Belize,1422,2014,72,U.S.A.,3,Belize,Trinitario
1479,La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,69,France,3.5,Venezuela,Criollo (Porcelana)
1480,Love Bar,Nicaragua,1502,2015,75,U.S.A.,2,Nicaragua,
1481,Madre,"Choobua, Kona",1089,2013,70,U.S.A.,2.75,Hawaii,
1482,Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73,Madagascar,3.5,Madagascar,Trinitario
1483,Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75,Madagascar,2.75,Madagascar,Trinitario
1484,Mana,Conacado,821,2012,74,U.S.A.,3.75,Dominican Republic,
1485,Martin Mayer,Alto Beni,1836,2016,76,Austria,2.75,Bolivia,
1486,Mast Brothers,San Martin,777,2011,75,U.S.A.,3,Peru,
1487,Mast Brothers,Ocumare de la Costa,572,2010,75,U.S.A.,3,Venezuela,
1488,Pacari,Garaua,1415,2014,70,Ecuador,3.25,Ecuador,
1489,Parliament,Alto Beni,1251,2014,70,U.S.A.,3,Bolivia,
1490,Pitch Dark,Tenor,1506,2015,62,U.S.A.,2.5,Nicaragua,
1491,Potomac,"Cuyagua, 2013",1387,2014,70,U.S.A.,3.75,Venezuela,
1492,Potomac,Upala w/ nibs,647,2011,70,U.S.A.,3.5,Costa Rica,Matina
1493,Ritual,"Mid Mountain, 2014",1466,2015,70,U.S.A.,3.5,,Blend
1494,Sirene,Pisa,1650,2015,73,Canada,3.25,Haiti,
1495,"Smooth Chocolator, The",Camino Verde,1622,2015,72,Australia,4,Ecuador,
1496,Solstice,Sambirano,1157,2013,70,U.S.A.,3,Madagascar,Trinitario
1497,Soma,"La Tronca, Matagalpa",1227,2014,70,Canada,3.5,Nicaragua,
1498,Spencer,"Madagascar, lot M0403R",1792,2016,70,Australia,3.75,Madagascar,
1499,Tejas,Capistrano*,829,2012,70,U.S.A.,3,Madagascar,
1500,Tejas,Espada,833,2012,70,U.S.A.,3.25,Mexico,
1501,Tejas,Aranama,805,2012,70,U.S.A.,3,Papua New Guinea,
1502,Theobroma,"Piura Select, Cacao Blanc",1684,2015,70,Japan,3.25,Peru,
1503,Tocoti,"Wild Bolivian, Jungle Love",927,2012,77,U.S.A.,3,Bolivia,Criollo
1504,Treehouse,Conacado,1239,2014,72,U.S.A.,3,Dominican Republic,
1505,Upchurch,"Tanzania, Party Bar",1752,2016,72,U.S.A.,3.25,Tanzania,
1506,Valrhona,"Andoa, Grand Cru blend",1145,2013,70,France,3.5,,
1507,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153,2007,100,U.S.A.,2,Ecuador,Forastero (Arriba)
1508,A. Morin,Madagascar,1011,2013,70,France,3,Madagascar,Criollo
1509,Altus aka Cao Artisan,CIAAB Coop,1732,2016,60,U.S.A.,2.5,Bolivia,
1510,Ara,Equateur,1379,2014,75,France,2.75,Ecuador,
1511,Artisan du Chocolat,Haiti,729,2011,72,U.K.,4,Haiti,
1512,Bonnat,"Madagascar, 100% criollo",629,2011,75,France,4,Madagascar,Criollo
1513,Brazen,Maya Mountain,1518,2015,80,U.S.A.,3.25,Belize,Trinitario
1514,Cacaoyere (Ecuatoriana),Bolivar,245,2008,82,Ecuador,2.5,Ecuador,Forastero (Arriba)
1515,Chocovivo,Tabasco,1522,2015,75,U.S.A.,2.5,Mexico,Trinitario
1516,Choklat,"Porcelana, Tabasco",377,2009,70,Canada,2.75,Mexico,Criollo
1517,Christopher Morel (Felchlin),"Maranon Canyon, Fortunato No. 4",666,2011,68,Canada,3.75,Peru,Forastero (Nacional)
1518,Coppeneur,Uba Budo,821,2012,72,Germany,3.75,Sao Tome & Principe,Forastero
1519,Dean and Deluca (Belcolade),Peru,180,2007,64,U.S.A.,3,Peru,
1520,Domori,Ocumare 77,1672,2015,70,Italy,3.75,Venezuela,Criollo (Ocumare 77)
1521,Duffy's,Ocumare,923,2012,72,U.K.,3.75,Venezuela,
1522,Duffy's,"Bocas del Toro, Tierra Oscura",697,2011,72,U.K.,3,Panama,
1523,Enric Rovira (Claudio Corallo),Terreiro Velho P.,565,2010,80,Spain,3.25,Sao Tome & Principe,Forastero
1524,Escazu,"Carenero, Guapiles, Ocumare blend",431,2009,74,U.S.A.,2.75,"Cost Rica, Ven",
1525,Franceschi,Choroni,1355,2014,70,Venezuela,3.5,Venezuela,
1526,Franceschi,Ocumare,1355,2014,70,Venezuela,3.75,Venezuela,
1527,Georgia Ramon,Akesson P.,1646,2015,75,Germany,3.5,Madagascar,Trinitario
1528,Harper Macaw,"Vale do Juliana, w/ nibs",1808,2016,85,U.S.A.,3.25,Brazil,
1529,Holy Cacao,Hispaniola,431,2009,70,Israel,2.75,Dominican Republic,
1530,Hotel Chocolat (Coppeneur),St. Lucia,245,2008,72,U.K.,3,St. Lucia,
1531,Indi,Honduras,1255,2014,77,U.S.A.,3,Honduras,
1532,Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,62,Domincan Republic,3.25,Dominican Republic,
1533,Kaoka (Cemoi),Noir,404,2009,70,France,2.75,,
1534,Kto,Sambirano Valley,1422,2014,72,U.S.A.,3.25,Madagascar,Trinitario
1535,Lillie Belle,"Bolivia, Wild Thing",903,2012,68,U.S.A.,3.5,Bolivia,Criollo
1536,Luker,Macondo,552,2010,60,Colombia,3,"Colombia, Ecuador",
1537,Maglio,Cuba,308,2008,70,Italy,3.25,Cuba,Criollo
1538,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55,U.S.A.,3.5,Hawaii,
1539,Mars,Nigeria,544,2010,65,U.S.A.,3.25,Nigeria,
1540,Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70,Sweden,3,Brazil,
1541,Middlebury,Alto Beni,887,2012,75,U.S.A.,2,Bolivia,Criollo
1542,Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75,Canada,2.75,Ecuador,
